vocal,'vokl,adj. 歌唱的；声音的，有声的；n. 声乐作品；元音,vocal music,声乐
transcend,træn'sɛnd,v. 胜过，超越,The desire for peace transcended political differences.,对和平的渴望超越了政治分歧。
outward,'aʊtwɚd,adj. 向外的；外面的；公开的；外服的；肉体的；adv. 向外（等于outwards）；在外；显而易见地；n. 外表；外面；物质世界,The economy and outward appearance of the area have changed considerably.,该地区的经济和面貌发生了很大的变化。
park,pɑrk,n. 公园；[交] 停车场；v. 停放；放置；寄存,Let’s go for a walk in the park.,我们去公园散步吧。
settlement,'sɛtlmənt,n. 解决，处理；[会计] 结算；沉降；殖民,Union leaders and company bosses will meet tomorrow in an attempt to reach a settlement .,工会领导人和公司老板将于明天举行会议以期达成协议。
banana,bə'nænə,n. 香蕉；喜剧演员；大鹰钩鼻,...a bunch of bananas.,…一串香蕉。
isle,aɪl,n. 岛；vt. 使成为岛屿；vi. 住在岛屿上,the British Isles,不列颠群岛
necessitate,nə'sɛsɪtet,v. 使成为必需，需要；迫使,Lack of money necessitated a change of plan.,由于缺乏资金，只能改变计划。
orphan,'ɔrfn,adj. 孤儿的；无双亲的；n. 孤儿；v. 使成孤儿,The war has left thousands of children as orphans.,这场战争使成千上万的孩子成为孤儿。
pistol,'pɪstl,n. 手枪；信号枪；vt. 用手枪射击,,
piston,'pɪstən,n. 活塞,Filling the cylinder with steam pushes the piston out.,填充汽缸的蒸汽将活塞推出。
keen,kin,adj. 敏锐的，敏捷的；渴望的；强烈的；热心的；锐利的；n. 痛哭，挽歌,a keen photographer,一个摄影迷
squirrel,'skwɝrəl,n. 松鼠；松鼠毛皮；v. 贮藏,,
optical,'ɑptɪkl,adj. 光学的；眼睛的，视觉的,microscopes and other optical instruments,显微镜和其他光学仪器
conspiracy,kən'spɪrəsi,n. 阴谋；共谋；阴谋集团,There were many conspiracy theories (= beliefs that something is the result of a conspiracy ) surrounding Princess Diana’s death.,围绕戴安娜王妃之死有许多阴谋论。
hug,hʌɡ,v. 拥抱；紧抱；抱有，坚持；n. 拥抱；紧抱；固执,We stood there crying and hugging each other.,我们站在那里哭着互相拥抱。
frost,frɔst,v. 结霜于；冻坏；n. 霜；冰冻，严寒；冷淡,These seedlings were killed off by the severe frost.,这些幼苗由于严霜而冻死了。
crow,kro,v. 啼叫；报晓；n. [鸟] 乌鸦；鸡鸣；撬棍,"Ben rushed to his father, crowing with pleasure.",本欢叫着跑向他爸爸。
cancel,'kænsl,v. 取消；删去；n. 取消，撤销,Our flight was cancelled.,我们的航班取消了。
bathroom,'bæθrum,n. 浴室；厕所；盥洗室,Where’s the bathroom?,洗手间在哪里？
eligible,'ɛlɪdʒəbl,adj. 合格的，合适的；符合条件的；有资格当选的；n. 合格者；适任者；有资格者,Stephen was regarded as an eligible bachelor.,斯蒂芬被认为是一个钻石王老五。
handbook,'hændbʊk,n. 手册；指南,the Fiction Writer’s Handbook,《小说写作手册》
knit,nɪt,v. 编织；结合；皱眉；n. 编织衣物；编织法,My grandmother taught me how to knit.,我祖母教过我编织。
dessert,dɪ'zɝt,n. 餐后甜点；甜点心,She had homemade ice cream for dessert.,她吃了些自制冰淇淋当餐后甜点。
verse,vɝs,n. 诗，诗篇；韵文；诗节；v. 作诗,Let’s sing the last verse again.,我们把最后一节再唱一遍吧。
shallow,'ʃælo,adj. 浅的；肤浅的；n. [地理] 浅滩；v. 使变浅,a shallow river,浅河
pump,pʌmp,v. 打气；用抽水机抽…；n. 泵，抽水机；打气筒,It's not enough to get rid of raw sewage by pumping it out to sea.,仅用水泵将未经处理的污水排入海中是不够的。
input,'ɪn'pʊt,n. 投入；输入电路；v. [自][电子] 输入；将…输入电脑,"If the input data specified it, the file will close and the process terminates.",如果输入数据指定，该文件就会关闭，数据处理终止。
handwriting,'hænd'raɪtɪŋ,n. 笔迹；书法；书写；手稿；v. 亲手写（handwrite的ing形式）,I recognised her handwriting on the envelope.,我认出了信封上她的笔迹。
expend,ɪk'spɛnd,v. 花费；消耗；用光；耗尽,Children expend a lot of energy and may need more high-energy food than adults.,孩子们耗能多，可能比成人需要更多高能量的食物。
forthcoming,",fɔrθ'kʌmɪŋ",adj. 即将来临的；n. 来临,the forthcoming elections,即将到来的选举
prince,prɪns,n. 王子，国君；亲王；贵族,Prince William,威廉王子
tolerant,'tɑlərənt,adj. 宽容的；容忍的；有耐药力的,a tolerant society,宽容的社会
implement,'ɪmplɪmɛnt,v. 实施，执行；实现，使生效；n. 工具，器具；手段,The government promised to implement a new system to control financial loan institutions.,政府许诺要实施新的制度来控制金融贷款机构。
bunch,bʌntʃ,n. 群；串；突出物；v. 隆起；打褶；形成一串,Lili had fallen asleep clutching a fat bunch of grapes.,莉莉手里抓着一大串葡萄睡着了。
plain,plen,adj. 平的；简单的；朴素的；清晰的；n. 平原；无格式；朴实无华的东西；adv. 清楚地；平易地,"The document, written in plain English, tells you about your new policy.",这份文件用简明的英语写成，解释了你们的新政策。
foul,faʊl,adj. 犯规的；邪恶的；污秽的；淤塞的；v. 犯规；弄脏；淤塞；缠住，妨害；n. 犯规；缠绕；adv. 违反规则地，不正当地,Refugees in the camps are short of food and at risk from foul water.,营中难民缺少食物，还面临水源污染的危险。
consult,kən'sʌlt,v. 查阅；商量；向…请教,"If symptoms persist, consult a doctor without delay.",如果症状持续的话，马上咨询医生。
ladder,'lædɚ,n. 阶梯；途径；梯状物；v. 成名；发迹,She climbed up the ladder.,她爬上梯子。
centigrade,'sɛntɪɡred,adj. 摄氏的；[仪] 摄氏温度的；百分度的,...daytime temperatures of up to forty degrees centigrade.,…高达40摄氏度的日间气温。
dilemma,dɪˈlemə,n. 困境；进退两难；两刀论法,a moral dilemma,道德上进退两难的窘境
halt,hɔlt,v. 停止；立定；踌躇，犹豫；n. 停止；立定；休息,The government has failed to halt economic decline.,政府没能阻止经济衰退。
countryside,'kʌntrɪsaɪd,n. 农村，乡下；乡下的全体居民,The house had lovely views over open countryside .,这房子望出去是开阔的乡村美景。
relay,rɪ'le,v. 转播；接替；n. [电] 继电器；接替，接替人员；驿马,The broadcasts were relayed by satellite.,这些电视节目通过卫星进行转播。
generalize,'dʒɛnrəlaɪz,v. 概括；推广；使一般化,Can we generalise this principle?,这个原理可以推而广之吗？
sarcastic,sɑr'kæstɪk,adj. 挖苦的；尖刻的，辛辣的,Was she being sarcastic?,她是在嘲讽吗？
bibliography,",bɪblɪ'ɑɡrəfi",n. 参考书目；文献目录,At the end of this chapter there is a select bibliography of useful books.,本章末尾附着有用书籍的精选书目。
dealer,'dilɚ,n. 经销商；商人,...an antique dealer.,…一位古董商。
circular,'sɝkjəlɚ,adj. 循环的；圆形的；间接的；n. 通知，传单,a circular table,圆桌
airport,'ɛr'pɔrt,n. 机场；航空站,The plane landed at Heathrow Airport.,飞机降落在希思罗机场。
periodical,",pɪrɪ'ɑdɪkl",adj. [数] 周期的；定期的；n. 期刊；杂志,She made periodical visits to her dentist.,她定期去看牙医。
brutal,'brutl,adj. 残忍的；野蛮的，不讲理的,a brutal man,一个凶残的男人
projector,prə'dʒɛktɚ,n. [仪] 投影仪；放映机；探照灯；设计者,...a slide projector.,…幻灯机。
sturdy,'stɝdi,adj. 坚定的；强健的；健全的；n. 羊晕倒病,a sturdy young man,健壮的小伙子
yawn,jɔn,n. 哈欠；裂口；v. 打哈欠；裂开,Rosanna stifled a huge yawn.,罗莎娜忍住了一个大哈欠。
ash,æʃ,n. 灰；灰烬,cigarette ash,香烟灰
plug,plʌɡ,n. 插头；塞子；栓；v. 塞住；用插头将与电源接通,the bath plug,浴缸塞子
picnic,'pɪknɪk,n. 野餐；v. 去野餐,We decided to have a picnic down by the lake.,我们决定在湖边野餐。
tomorrow,tə'mɔro,n. 明天；未来；adv. 明天；未来地（等于to-morrow）,I’ll see you at tomorrow’s meeting.,明天会上见。
ship,ʃɪp,v. 运送，乘船；以船运送；n. 船；舰；太空船,We'll ship your order to the address we print on your cheques.,我们将把你预订的货物送到我们印在你单据上的地址。
pail,pel,n. 桶，提桶,a milk pail,牛奶桶
stranger,'strendʒɚ,n. 陌生人；外地人；局外人,Children must not talk to strangers.,小孩子千万不要同陌生人说话。
qualitative,'kwɑlətetɪv,adj. 定性的；质的，性质上的,There are qualitative differences in the way children of different ages and adults think.,不同年龄的儿童和成人在思维方式上有着质的差异。
glamor,'glæmɚ,n. 魅力；魔法；迷人的美（等于glamour）；vt. 迷惑；使有魅力（等于glamour）,"But when it comes down to it, we cannot ignore a film franchise that has been successfully thrilling us with action and glamor for over 40 years.",但是说起这类影片的时候，我们就无法忽视一部电影的特殊魅力。 它成功地运用动作特技和魅力吸引了我们40多年。
spit,spɪt,v. 吐痰；吐口水；发出劈啪声；n. 唾液,Nick rolled down his window and spat.,尼克摇下窗子，啐了口唾沫。
evaporate,ɪ'væpəret,v. 使……蒸发；使……脱水；使……消失,Most of the water had evaporated.,大部分的水都蒸发了。
spin,spɪn,v. 旋转；纺纱；吐丝；晕眩；n. 旋转；疾驰,The plane’s propellers were spinning.,飞机的螺旋桨在快速旋转。
litter,'lɪtɚ,n. 垃圾；轿，担架；一窝（动物的幼崽）；凌乱；v. 乱丢；给…垫褥草；把…弄得乱七八糟,People who drop litter can be fined in some cities.,在有些城市，乱扔垃圾的人会被罚款。
fore,fɔr,adj. 以前的；在前部的；n. 前部；船头；adv. 在前面；在船头；prep. 在前；int. （打高尔夫球者的叫声）让开！,There had been no direct damage in the fore part of the ship.,没有对船的前部造成直接损坏。
hum,hʌm,v. 发低哼声；n. 嗡嗡声；哼声；杂声；int. 哼；嗯,He began to hum a tune.,他开始哼唱一支曲子。
spear,spɪr,n. 矛，枪；v. 用矛刺,I fended off his sword thrust with my spear.,他一刀砍来， 我拿枪架住。
hut,hʌt,n. 小屋；临时营房；vt. 使住在小屋中；驻扎；vi. 住在小屋中；驻扎,a wooden hut,小木屋
apt,æpt,adj. 恰当的；有…倾向的；灵敏的；n. (Apt)人名；(法、波、英)阿普特,‘Love at first sight’ is a very apt description of how he felt when he saw her.,用“一见钟情”来形容他见到她时的感觉再恰当不过。
mayor,'meɚ,n. 市长,the election of the London mayor,选举伦敦市长
frown,fraʊn,v. 皱眉；不同意；n. 皱眉，蹙额,She frowned as she read the letter.,她看着信皱起了眉头。
exquisite,ɪk'skwɪzɪt,adj. 精致的；细腻的；优美的，高雅的；异常的；剧烈的；n. 服饰过于讲究的男子,the most exquisite craftsmanship,最精美的工艺
scatter,'skætɚ,v. 分散，散开；散射；n. 分散；散播，撒播,The sound of gunfire made the crowd scatter in all directions.,枪声使人群四散奔逃。
outbreak,'aʊtbrek,n. （战争的）爆发；（疾病的）发作；vi. 爆发,a cholera outbreak,霍乱的爆发
blackboard,'blækbɔrd,n. 黑板,He chalked out a design on the blackboard.,他用粉笔在黑板上勾划出一个图样。
devise,dɪ'vaɪz,v. 设计；想出；发明；图谋；遗赠给；n. 遗赠,She devised a method for quicker communications between offices.,她想出一种加快办公室之间通信联络的方法。
noun,naʊn,n. 名词,An adjective must agree with  its noun in mumber and case.,形容词在数和格方面必须符合其所修饰的名词。
propel,prə'pɛl,v. 推进；驱使；激励；驱策,a boat propelled by a small motor,由小马达驱动的小船
persevere,",pɝsə'vɪr",v. 坚持；不屈不挠；固执己见（在辩论中）,"It can be tricky at first, but persevere.",一开始会有些棘手，不过要坚持。
bosom,'bʊzəm,n. 胸；胸怀；中间；胸襟；内心；乳房；内部；v. 怀抱；把…藏在心中；adj. 知心的；亲密的,She cradled the child to her bosom.,她把那孩子抱入怀中。
cigaret,,n. 香烟；纸烟（等于cigarette）,The busboy who alerted patrons of the fire at the Hills Super Club said that cigaret butts dumped into soiled tablelinen may have caused the fatal blaze.,向客人惊呼希尔斯高级俱乐部起火了的餐厅侍者说，这场损失惨重的大火很可能是由于把香烟蒂到在弄脏了的桌布里引起的。
pack,pæk,n. 包装；一群；背包；包裹；一副；v. 包装；压紧；捆扎；挑选；塞满,Send away for your free information pack today.,今天就来函索取免费资料包吧。
fool,ful,v. 欺骗；开玩笑；戏弄；n. 傻瓜；愚人；受骗者；adj. 傻的,Even art experts were fooled.,连艺术品专家也被骗了。
amplifier,'æmplɪfaɪɚ,n. [电子] 放大器，扩大器；扩音器,,
dismay,dɪs'me,n. 沮丧，灰心；惊慌；v. 使沮丧；使惊慌,The thought of leaving filled him with dismay .,想到要离开，他心里充满了忧伤。
contaminate,kən'tæmɪnet,v. 污染，弄脏,Drinking water supplies are believed to have been contaminated.,据信饮用水已受到污染。
shoe,ʃu,n. 鞋；蹄铁；外胎；v. 给……穿上鞋；穿……鞋,I sat down and took off my shoes and socks.,我坐下来脱掉鞋子和袜子。
awe,ɔ,v. 使敬畏；使畏怯；n. 敬畏,The girls were awed by the splendour of the cathedral.,女孩们对大教堂的宏伟气势大为惊叹。
millionaire,",mɪljə'nɛr",n. 百万富翁；大富豪；adj. 100万以上人口的,an American millionaire,一位美国百万富翁
pact,pækt,n. 协定；公约；条约；契约,the Warsaw pact,华沙条约
pathetic,pə'θɛtɪk,adj. 可怜的，悲哀的；感伤的；乏味的,The child looked a pathetic sight.,那个孩子看上去很可怜。
revenge,rɪ'vɛndʒ,n. 报复；复仇；v. 报复；替…报仇；洗雪,"The attackers were said to be taking revenge on the 14-year-old, claiming he was a school bully.",攻击者被称是在报复一名14岁男孩，称他是学校一霸。
yard,jɑrd,n. 院子；码（英制中丈量长度单位，1码=3英尺）；庭院；帆桁；vt. 把…关进或围在畜栏里,a hundred yards away,100码外
testimony,'tɛstə'moni,n. [法] 证词，证言；证据,Barker’s testimony is crucial to the prosecution’s case.,巴克的证词对控方的指控起到了关键作用。
excess,'ɛk'sɛs,n. 超过，超额；过度，过量；无节制；adj. 额外的，过量的；附加的,"After you apply the oil, wait 20 minutes before wiping off any excess.",涂上油以后，等20分钟再擦掉多余部分。
beneficial,",bɛnɪ'fɪʃl",adj. 有益的，有利的；可享利益的,a drug that has a beneficial effect on the immune system,有益于免疫系统的一种药物
fond,fɑnd,adj. 喜欢的；温柔的；宠爱的；n. (Fond)人名；(法)丰；(瑞典)丰德,"Joe’s quite fond of her, isn’t he?",乔很喜欢她，是不是？
scarcely,'skɛrsli,adv. 几乎不，简直不；简直没有,The city had scarcely changed in 20 years.,这座城市20年中几乎没有什么改变。
intrigue,'ɪn'triɡ,n. 阴谋；诡计；复杂的事；私通；v. 用诡计取得；激起的兴趣,It’s an exciting story of political intrigue and murder.,那是一个关于政治阴谋和谋杀的故事，扣人心弦。
intuition,",ɪntu'ɪʃən",n. 直觉；直觉力；直觉的知识,feminine intuition,女性的直觉
monument,'mɑnjumənt,n. 纪念碑；历史遗迹；不朽的作品；vt. 为…树碑,He erected a monument on the spot where his daughter was killed.,他在女儿遇难的地方立了块纪念碑。
maiden,'medn,adj. 未婚的，处女的；初次的；n. 少女；处女,"In 1912, the Titanic sank on her maiden voyage.",1912年，泰坦尼克号首次航行时沉没。
lock,lɑk,v. 锁，锁上；隐藏；n. 锁；水闸；刹车,Did you lock the car?,你把汽车锁好了吗？
denounce,dɪ'naʊns,v. 谴责；告发；公然抨击；通告废除,The group denounced the failure by the authorities to take action.,该团体谴责当局没有采取行动。
superficial,",supɚ'fɪʃl",adj. 表面的；肤浅的 ；表面文章的；外表的；（人）浅薄的,They only have the most superficial understanding of prison life.,他们对监狱生活只有最粗浅的了解。
menace,'mɛnəs,n. 威胁；恐吓；v. 恐吓；进行威胁,There was menace in his voice.,他的语气里带着威胁。
specification,'spɛsəfə'keʃən,n. 规格；说明书；详述,The bolts met all the engineering specifications .,这些螺栓符合所有的工程设计规格。
gauge,gedʒ,n. 计量器；标准尺寸；容量规格；v. 测量；估计；给…定规格,Retail sales are a gauge of consumer spending.,零售额是衡量消费支出的一个标准。
supersonic,",supɚ'sɑnɪk",adj. 超音速的；超声波的；n. 超音速；超声波,supersonic aircraft,超音速飞机
haul,hɔl,n. 拖，拉；用力拖拉；努力得到的结果；捕获物；一网捕获的鱼量；拖运距离；v. 拖运；拖拉,The gang escaped with a haul worth hundreds of pounds.,匪徒带着价值几百英镑的赃物逃跑了。
stocking,'stɑkɪŋ,n. 长袜,I want you stuffed in my stocking.,我只要你塞在我的袜子里。
shatter,'ʃætɚ,v. 粉碎；打碎；破坏；破掉；使散开；n. 碎片；乱七八糟的状态,The explosion shattered the building.,这次爆炸把大楼炸成一片废墟。
furnish,'fɝnɪʃ,v. 提供；供应；装备,Will these finds furnish more information on prehistoric man?,这些发现是否能提供更多有关史前人类的资料？
autonomy,ɔ'tɑnəmi,n. 自治，自治权,campaigners who want greater autonomy for Corsica,希望科西嘉有更多自治权的活动家
sprinkle,'sprɪŋkl,n. 撒，洒；少量；v. 洒；微雨；散置,,
trick,trɪk,n. 诡计；恶作剧；窍门；花招；骗局；欺诈；v. 欺骗；哄骗；装饰；打扮；adj. 特技的；欺诈的；有决窍的,Pretending he doesn’t remember is an old trick of his.,假装不记得是他的老花招了。
distinction,dɪ'stɪŋkʃən,n. 区别；差别；特性；荣誉、勋章,There are obvious distinctions between the two wine-making areas.,这两个酿酒区之间有明显的不同。
spaceship,'spesʃɪp,n. [航] 宇宙飞船,...an alien spaceship.,…一艘外星人的宇宙飞船。
comic,'kɑmɪk,adj. 喜剧的；滑稽的；有趣的；n. 连环漫画；喜剧演员；滑稽人物,a comic novel,滑稽小说
texture,'tɛkstʃɚ,n. 质地；纹理；结构；本质，实质,a designer who experiments with different colours and textures,尝试不同色彩和材质的设计师
differentiate,",dɪfə'rɛnʃɪet",v. 区分，区别,What differentiates these two periods of history?,这两个历史时期的差别在哪里？
rigid,'rɪdʒɪd,adj. 严格的；僵硬的，死板的；坚硬的；精确的,rigid and authoritarian methods of education,死板、专断的教育方法
deadly,'dɛdli,adj. 致命的；非常的；死一般的；adv. 非常；如死一般地,a deadly poison,致命的毒药
junction,'dʒʌŋkʃən,n. 连接，接合；交叉点；接合点,the junction of Abbot Road and Mill Street,阿伯特路与米尔街的交叉口
cheque,tʃɛk,n. 支票,You could write her a cheque .,你可以给她开张支票。
typist,'taɪpɪst,n. 打字员，打字者,I’m a slow typist.,我打字很慢。
naughty,'nɔti,adj. 顽皮的，淘气的；不听话的；没规矩的；不适当的；下流的,You’re a very naughty boy! Look what you’ve done!,你真是个淘气鬼！瞧你干了些什么！
secondary,'sɛkəndɛri,adj. 第二的；中等的；次要的；中级的；n. 副手；代理人,the novel’s secondary characters,这本小说中的次要人物
fantasy,'fæntəsi,n. 幻想；白日梦；幻觉；adj. 虚幻的；v. 空想；想像,I used to have fantasies about living in Paris with an artist.,我过去常幻想着在巴黎与一位艺术家同住。
suburb,'sʌbɝb,n. 郊区；边缘,a London suburb,一个伦敦郊区
conversation,",kɑnvɚ'seʃən",n. 交谈，会话；社交；交往，交际；会谈；（人与计算机的）人机对话,a telephone conversation,电话交谈
foundation,faʊn'deʃən,n. 基础；地基；基金会；根据；创立,It took the builders three weeks to lay the foundations .,建筑工人花了三星期的时间打地基。
trial,'traɪəl,n. 试验；审讯；努力；磨炼；adj. 试验的；审讯的,a new drug that is undergoing clinical trials,正在接受临床试验的一种新药
tragic,'trædʒɪk,adj. 悲剧的；悲痛的，不幸的,The parents were not to blame for the tragic death of their son.,儿子的惨死不是他父母的错。
sophisticated,sə'fɪstɪketɪd,adj. 复杂的；精致的；久经世故的；富有经验的；v. 使变得世故；使迷惑；篡改（sophisticate的过去分词形式）,sophisticated software,很先进的软件
ridiculous,rɪ'dɪkjələs,adj. 可笑的；荒谬的,That’s a ridiculous idea!,那主意很荒唐！
purple,'pɝpl,adj. 紫色的；帝王的；华而不实的；n. 紫色；紫袍；v. 变成紫色,His face turned purple with rage.,他气得脸色发紫。
tribe,traɪb,n. 部落；族；宗族；一伙,a tribe of Aborigines known as the Dolphin People,一个叫“海豚族”的澳大利亚土著部落
jazz,dʒæz,n. 爵士乐，爵士舞；喧闹；v. 奏爵士乐，跳爵士舞；游荡；adj. 爵士乐的；喧吵的,a jazz band,爵士乐队
hazard,'hæzɚd,v. 赌运气；冒…的危险，使遭受危险；n. 危险，冒险；冒险的事,"$50,000? I don’t know. I’m only hazarding a guess.",5万美元？我不知道，我只是瞎猜。
excel,ɪk'sɛl,v. 超过；擅长,Mary was a better rider than either of them and she excelled at outdoor sports.,玛丽比他们俩骑得都好，她擅长户外运动。
solar,'solɚ,adj. 太阳的；日光的；利用太阳光的；与太阳相关的；n. 日光浴室,a solar eclipse,日食
distill,dɪs'tɪl,v. 提取；蒸馏；使滴下,distilled water,蒸馏水
hinge,hɪndʒ,n. 铰链，折叶；关键，转折点；枢要，中枢；v. 用铰链连接；依…为转移；给…安装铰链；（门等）装有蝶铰,The top swung open on well-oiled hinges.,盖子在上好油的折叶上一下子弹开了。
guest,ɡɛst,n. 客人，宾客；顾客；v. 款待，招待；adj. 客人的；特邀的，客座的,a banquet for 250 distinguished guests,250位贵宾出席的宴会
bullet,'bʊlɪt,n. 子弹；只选某党全部候选人的投票；豆子；vi. 射出；迅速行进,He was killed by a single bullet.,他被一枪打死。
rehearsal,rɪ'hɝsl,n. 排演；预演；练习；训练；叙述,a wedding rehearsal,婚礼的预演
compact,'kɑmpækt,n. 合同，契约；小粉盒；adj. 紧凑的，紧密的；简洁的；v. 使简洁；使紧密结合,The bushes grew in a compact mass.,灌木长成茂密的一片。
rope,rop,n. 绳，绳索；v. 捆，绑,They tied a rope around my waist and pulled me up.,他们在我腰间系了一根粗绳子，把我拉了上去。
witch,wɪtʃ,n. 巫婆，女巫；v. 迷惑；施巫术,"She was swindled out of ￡ 1,000 by a witch.",她被一个女巫骗了一千英镑。
lorry,'lɔri,n. （英）卡车；[车辆] 货车；运料车,Now and then they heard the roar of a heavy lorry.,他们不时听见一辆重型卡车的轰响声。
execute,'ɛksɪkjut,v. 实行；执行；处死,13 people were summarily executed (= killed without any trial or legal process ) by the guerrillas.,有13人被游击队员就地处决。
fax,fæks,v. 传真；n. 传真,I faxed a copy of the agreement to each of the investors.,我给每位投资者都传真了一份协议副本。
pickup,'pɪkʌp,n. 收集，整理；小卡车；拾起；搭车者；偶然结识者,,
notable,'notəbl,adj. 值得注意的，显著的；著名的；n. 名人，显要人物,"Every country in the world signed the treaty, with one notable exception - the United States.",全世界每个国家都签署了那份条约，只有一个国家反其道而行之，就是美国。
yesterday,ˈjɛstədi,n. 昨天；往昔；adv. 昨天,yesterday’s meeting,昨天的会议
canvas,'kænvəs,n. 帆布；v. 用帆布覆盖，用帆布装备；adj. 帆布制的,a canvas bag,帆布包
label,ˈlebəl,v. 标注；贴标签于；n. 标签；商标；签条,Label the diagram clearly.,把图表标示清楚。
rural,'rʊrəl,adj. 农村的，乡下的；田园的，有乡村风味的,a rural setting,乡村环境
roof,ruf,n. 屋顶；最高处，顶部；最高限度；v. 给…盖屋顶，覆盖,They finally found the cat up on the roof.,他们最后在屋顶上找到了那只猫。
procession,prə'sɛʃən,n. 队伍，行列；一列，一排；列队行进；vi. 列队行进；vt. 沿著……行进,They marched in procession to the Capitol building.,他们列队向国会大厦行进。
leak,lik,n. 泄漏；漏洞，裂缝；v. 使渗漏，泄露,There is a leak in the ceiling.,天花板上有条裂缝。
tough,tʌf,adj. 艰苦的，困难的；坚强的，不屈不挠的；坚韧的，牢固的；强壮的，结实的；n. 恶棍；v. 坚持；忍受，忍耐；adv. 强硬地，顽强地,The men who work on the oil rigs are a tough bunch.,在石油钻塔上工作的都是吃苦耐劳的人。
curriculum,kə'rɪkjələm,n. 课程,Languages are an essential part of the school curriculum.,语言是学校课程中必不可少的部分。
leap,lip,v. 跳，跳跃；n. 飞跃；跳跃,My heart leaped when I saw Paul at the airport.,在机场看到保罗时，我的心猛地一跳。
sweater,'swɛtɚ,n. 毛线衣，运动衫；大量出汗的人，发汗剂,Somebody pinched my sweater.,有人偷了我的运动衫。
indoor,'ɪndɔr,adj. 室内的，户内的,an indoor swimming pool,室内游泳池
nap,næp,n. 小睡，打盹儿；细毛；孤注一掷；v. 使拉毛,an afternoon nap,午睡
indication,",ɪndɪ'keʃən",n. 指示，指出；迹象；象征,Could you give me some indication as to when I am likely to receive a reply?,你能给我透露一下什么时候我能收到回复吗？
occasion,ə'keʒn,n. 时机，机会；场合；理由；v. 引起，惹起,His remark was the occasion of a bitter quarrel.,他的话引起了一场激烈的争吵。
rational,'ræʃnəl,adj. 合理的；理性的；n. 有理数,Parents need to be fully informed so they can make a rational decision.,父母需要充分了解情况，这样才可以作出合理的决定。
circulate,'sɝkjəlet,v. 传播，流传；循环；流通,Swimming helps to get the blood circulating through the muscles.,游泳有助于肌肉的血液循环。
noticeable,'notɪsəbl,adj. 显而易见的，显著的；值得注意的,Alcohol has a noticeable effect on the body.,酒精对身体有明显的影响。
obsolete,ɑbsəˌlit,adj. 废弃的；老式的；n. 废词；陈腐的人；vt. 淘汰；废弃,obsolete weapons,已被淘汰的武器
layer,'leɪr,n. 层，层次；膜；[植]压条；放置者，计划者；v. 把…分层堆放；借助压条法；生根繁殖；将（头发）剪成不同层次,He pulled off layer upon layer of clothing (= many layers of clothing ).,他把衣服一件件地脱掉。
destiny,'dɛstəni,n. 命运，定数，天命,She always had a strong sense of destiny .,她向来很相信天意。
tremendous,trə'mɛndəs,adj. 极大的，巨大的；惊人的；极好的,"Suddenly, there was a tremendous bang, and the whole station shook.",突然一声巨响，整个车站都晃动了。
freeze,friz,v. 冻结；冷冻；僵硬；n. 冻结；凝固,The lake had frozen overnight.,湖上一夜之间就结了冰。
appal,ə'pɔl,v. 使惊骇；惊吓,The way we kill animals appals a lot of people.,我们屠杀动物的方式令许多人震惊。
maid,med,n. 女仆；少女；vt. 侍候；做新娘的女傧相；vi. 当女仆,a kitchen maid,厨房女佣人
dense,dɛns,adj. 稠密的；浓厚的；愚钝的,a dense rurally-based population,居住在乡村的密集人口
circus,'sɝkəs,n. 马戏；马戏团,My real ambition was to work in a circus.,我真正的理想是去马戏团工作。
deposit,dɪ'pɑzɪt,n. 存款；押金；订金；保证金；沉淀物；v. 使沉积；存放,fatty deposits on the heart,心脏上沉积的脂肪层
prescribe,prɪ'skraɪb,v. 规定；开药方,What punishment does the law prescribe for this crime?,法律规定这种罪行应受何处罚？
glow,ɡlo,v. 发热；洋溢；绚丽夺目；n. 灼热；色彩鲜艳；兴高采烈,,
honey,'hʌni,n. 蜂蜜；宝贝；甜蜜；adj. 甘美的；蜂蜜似的；v. 对…说甜言蜜语；加蜜使甜,"Hi, honey.",嗨，亲爱的。
ventilate,'vɛntɪlet,v. 使通风；给…装通风设备；宣布,Both patients are sedated and ventilated.,两位病人都用了镇静剂和呼吸机。
accelerate,əkˈsɛləˌret,v. 使……加快；使……增速,measures to accelerate the rate of economic growth,加快经济增长速度的措施
hill,hɪl,n. 小山；丘陵；斜坡；山冈,Their house is on a hill overlooking the sea.,他们的房子建在可以俯视大海的小山上。
forehead,'fɔr'hɛd,n. 额，前额,...the lines on her forehead.,…她前额上的皱纹。
dairy,'dɛri,n. 奶制品；乳牛；制酪场；乳品店；牛奶及乳品业；adj. 乳品的；牛奶的；牛奶制的；产乳的,"In my childhood, local dairies bought milk from local farmers.",在我小时候，本地的乳品公司向当地农场主收购牛奶。
mischief,'mɪstʃɪf,n. 恶作剧；伤害；顽皮；不和,"Now run along, and don’t get into mischief .",好了，走开，不要捣乱。
vacation,vəˈkeɪʃn; veɪ-,n. 假期；（房屋）搬出；v. 休假，度假,We’re planning a vacation in Europe.,我们正计划去欧洲度假。
session,'sɛʃən,n. 会议；（法庭的）开庭；（议会等的）开会；学期；讲习会,Board members met in closed session (= with nobody else present ) .,委员会成员举行了闭门会议。
silence,'saɪləns,n. 沉默；寂静；缄默；不谈；无声状态；v. 使沉默；使安静；压制；消除噪音；int. 安静！；别作声！,There was a brief silence before anyone answered.,沉默了片刻才有人回答。
